IRAÃ­  código:431050

Descrição,Valor,Unidade
Total de endereços urbanos,2116,endereços
Total de endereços rurais,1432,endereços
Total de estabelecimentos de ensino,18,estabelecimentos
Total de estabelecimentos de saúde,3,estabelecimentos
Domicílios particulares permanentes,2641,domicílios
Domicílios particulares permanentes - abastecimento de água - Rede geral,1677,domicílios
Domicílios particulares permanentes - energia elétrica - Tinham,2597,domicílios
População residente ,8078,pessoas
População residente - Homens,4075,pessoas
População residente - Mulheres,4003,pessoas
População residente alfabetizada,6843,pessoas
População residente - cor ou raça - Branca,5988,pessoas
População residente - cor ou raça - Preta,164,pessoas
População residente - cor ou raça - Parda,1323,pessoas
População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ,351,pessoas
População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ,1,pessoas
Área da unidade territorial,182.184,Km²
Eleitorado,7121,Eleitores
PIB per capita a preços correntes,8593.90,Reais
Matrícula - Ensino fundamental - 2009,1319,Matrículas
Matrícula - Ensino médio - 2009,323,Matrículas
Docentes - Ensino fundamental - 2009,105,Docentes
Docentes - Ensino médio - 2009,31,Docentes
Estabelecimentos de Saúde SUS,2,estabelecimentos
Nascidos vivos -  registrados - lugar do registro,104,pessoas
Receitas orçamentárias realizadas - Correntes,980609259,Reais
Despesas orçamentárias empenhadas - Correntes,830413862,Reais
Valor do Fundo de Participação dos Municípios  - FPM,398938837,Reais
Número de unidades locais,291,Unidades
Pessoal ocupado total,989,Pessoas
Fonte:IBGE - Instituto Brasileiro de Geografia e Estatística

