MAXIMILIANO DE ALMEIDA  código:431220

Descrição,Valor,Unidade
Total de endereços urbanos,1384,endereços
Total de endereços rurais,761,endereços
Total de estabelecimentos de ensino,8,estabelecimentos
Total de estabelecimentos de saúde,9,estabelecimentos
Domicílios particulares permanentes,1620,domicílios
Domicílios particulares permanentes - abastecimento de água - Rede geral,969,domicílios
Domicílios particulares permanentes - energia elétrica - Tinham,1606,domicílios
População residente ,4911,pessoas
População residente - Homens,2467,pessoas
População residente - Mulheres,2444,pessoas
População residente alfabetizada,4255,pessoas
População residente - cor ou raça - Branca,3828,pessoas
População residente - cor ou raça - Preta,187,pessoas
População residente - cor ou raça - Parda,884,pessoas
População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ,243,pessoas
População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ,-,pessoas
Área da unidade territorial,208.526,Km²
Eleitorado,3880,Eleitores
PIB per capita a preços correntes,13058.28,Reais
Matrícula - Ensino fundamental - 2009,734,Matrículas
Matrícula - Ensino médio - 2009,181,Matrículas
Docentes - Ensino fundamental - 2009,60,Docentes
Docentes - Ensino médio - 2009,14,Docentes
Estabelecimentos de Saúde SUS,3,estabelecimentos
Nascidos vivos -  registrados - lugar do registro,42,pessoas
Receitas orçamentárias realizadas - Correntes,910713335,Reais
Despesas orçamentárias empenhadas - Correntes,701581687,Reais
Valor do Fundo de Participação dos Municípios  - FPM,398917557,Reais
Número de unidades locais,186,Unidades
Pessoal ocupado total,781,Pessoas
Fonte:IBGE - Instituto Brasileiro de Geografia e Estatística

