SANTA BÃ¡RBARA DO SUL  código:431670

Descrição,Valor,Unidade
Total de endereços urbanos,3115,endereços
Total de endereços rurais,884,endereços
Total de estabelecimentos de ensino,16,estabelecimentos
Total de estabelecimentos de saúde,13,estabelecimentos
Domicílios particulares permanentes,3059,domicílios
Domicílios particulares permanentes - abastecimento de água - Rede geral,2486,domicílios
Domicílios particulares permanentes - energia elétrica - Tinham,3046,domicílios
População residente ,8829,pessoas
População residente - Homens,4341,pessoas
População residente - Mulheres,4488,pessoas
População residente alfabetizada,7801,pessoas
População residente - cor ou raça - Branca,7351,pessoas
População residente - cor ou raça - Preta,240,pessoas
População residente - cor ou raça - Parda,1201,pessoas
População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ,140,pessoas
População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ,16,pessoas
Área da unidade territorial,975.510,Km²
Eleitorado,7546,Eleitores
PIB per capita a preços correntes,28689.63,Reais
Matrícula - Ensino fundamental - 2009,1305,Matrículas
Matrícula - Ensino médio - 2009,495,Matrículas
Docentes - Ensino fundamental - 2009,103,Docentes
Docentes - Ensino médio - 2009,25,Docentes
Estabelecimentos de Saúde SUS,7,estabelecimentos
Nascidos vivos -  registrados - lugar do registro,122,pessoas
Receitas orçamentárias realizadas - Correntes,1823034231,Reais
Despesas orçamentárias empenhadas - Correntes,1395276537,Reais
Valor do Fundo de Participação dos Municípios  - FPM,415682075,Reais
Número de unidades locais,310,Unidades
Pessoal ocupado total,1477,Pessoas
Fonte:IBGE - Instituto Brasileiro de Geografia e Estatística

