NOVA BRÃ©SCIA  código:431300

Descrição,Valor,Unidade
Total de endereços urbanos,768,endereços
Total de endereços rurais,746,endereços
Total de estabelecimentos de ensino,5,estabelecimentos
Total de estabelecimentos de saúde,8,estabelecimentos
Domicílios particulares permanentes,1050,domicílios
Domicílios particulares permanentes - abastecimento de água - Rede geral,817,domicílios
Domicílios particulares permanentes - energia elétrica - Tinham,1049,domicílios
População residente ,3184,pessoas
População residente - Homens,1629,pessoas
População residente - Mulheres,1555,pessoas
População residente alfabetizada,2928,pessoas
População residente - cor ou raça - Branca,3039,pessoas
População residente - cor ou raça - Preta,48,pessoas
População residente - cor ou raça - Parda,96,pessoas
População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ,29,pessoas
População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ,40,pessoas
Área da unidade territorial,102.818,Km²
Eleitorado,2553,Eleitores
PIB per capita a preços correntes,12283.42,Reais
Matrícula - Ensino fundamental - 2009,381,Matrículas
Matrícula - Ensino médio - 2009,180,Matrículas
Docentes - Ensino fundamental - 2009,25,Docentes
Docentes - Ensino médio - 2009,19,Docentes
Estabelecimentos de Saúde SUS,4,estabelecimentos
Nascidos vivos -  registrados - lugar do registro,27,pessoas
Receitas orçamentárias realizadas - Correntes,1036279226,Reais
Despesas orçamentárias empenhadas - Correntes,854887286,Reais
Valor do Fundo de Participação dos Municípios  - FPM,398917557,Reais
Número de unidades locais,193,Unidades
Pessoal ocupado total,565,Pessoas
Fonte:IBGE - Instituto Brasileiro de Geografia e Estatística

