MARCELINO RAMOS  código:431190

Descrição,Valor,Unidade
Total de endereços urbanos,1543,endereços
Total de endereços rurais,1089,endereços
Total de estabelecimentos de ensino,10,estabelecimentos
Total de estabelecimentos de saúde,9,estabelecimentos
Domicílios particulares permanentes,1759,domicílios
Domicílios particulares permanentes - abastecimento de água - Rede geral,1159,domicílios
Domicílios particulares permanentes - energia elétrica - Tinham,1751,domicílios
População residente ,5134,pessoas
População residente - Homens,2555,pessoas
População residente - Mulheres,2579,pessoas
População residente alfabetizada,4566,pessoas
População residente - cor ou raça - Branca,4357,pessoas
População residente - cor ou raça - Preta,101,pessoas
População residente - cor ou raça - Parda,653,pessoas
População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ,156,pessoas
População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ,3,pessoas
Área da unidade territorial,229.619,Km²
Eleitorado,4540,Eleitores
PIB per capita a preços correntes,11547.42,Reais
Matrícula - Ensino fundamental - 2009,751,Matrículas
Matrícula - Ensino médio - 2009,167,Matrículas
Docentes - Ensino fundamental - 2009,56,Docentes
Docentes - Ensino médio - 2009,24,Docentes
Estabelecimentos de Saúde SUS,5,estabelecimentos
Nascidos vivos -  registrados - lugar do registro,42,pessoas
Receitas orçamentárias realizadas - Correntes,951511092,Reais
Despesas orçamentárias empenhadas - Correntes,786877478,Reais
Valor do Fundo de Participação dos Municípios  - FPM,398917557,Reais
Número de unidades locais,304,Unidades
Pessoal ocupado total,1017,Pessoas
Fonte:IBGE - Instituto Brasileiro de Geografia e Estatística

