ALPESTRE  código:430050

Descrição,Valor,Unidade
Total de endereços urbanos,1065,endereços
Total de endereços rurais,2364,endereços
Total de estabelecimentos de ensino,28,estabelecimentos
Total de estabelecimentos de saúde,8,estabelecimentos
Domicílios particulares permanentes,2687,domicílios
Domicílios particulares permanentes - abastecimento de água - Rede geral,1070,domicílios
Domicílios particulares permanentes - energia elétrica - Tinham,2656,domicílios
População residente ,8027,pessoas
População residente - Homens,4129,pessoas
População residente - Mulheres,3898,pessoas
População residente alfabetizada,6648,pessoas
População residente - cor ou raça - Branca,6872,pessoas
População residente - cor ou raça - Preta,289,pessoas
População residente - cor ou raça - Parda,861,pessoas
População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ,440,pessoas
População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ,10,pessoas
Área da unidade territorial,328.751,Km²
Eleitorado,6564,Eleitores
PIB per capita a preços correntes,9518.59,Reais
Matrícula - Ensino fundamental - 2009,1224,Matrículas
Matrícula - Ensino médio - 2009,321,Matrículas
Docentes - Ensino fundamental - 2009,78,Docentes
Docentes - Ensino médio - 2009,18,Docentes
Estabelecimentos de Saúde SUS,4,estabelecimentos
Nascidos vivos -  registrados - lugar do registro,81,pessoas
Receitas orçamentárias realizadas - Correntes,1617907921,Reais
Despesas orçamentárias empenhadas - Correntes,1054793846,Reais
Valor do Fundo de Participação dos Municípios  - FPM,398942557,Reais
Número de unidades locais,257,Unidades
Pessoal ocupado total,697,Pessoas
Fonte:IBGE - Instituto Brasileiro de Geografia e Estatística

