IMIGRANTE  código:431036

Descrição,Valor,Unidade
Total de endereços urbanos,738,endereços
Total de endereços rurais,582,endereços
Total de estabelecimentos de ensino,7,estabelecimentos
Total de estabelecimentos de saúde,9,estabelecimentos
Domicílios particulares permanentes,1064,domicílios
Domicílios particulares permanentes - abastecimento de água - Rede geral,854,domicílios
Domicílios particulares permanentes - energia elétrica - Tinham,1061,domicílios
População residente ,3023,pessoas
População residente - Homens,1495,pessoas
População residente - Mulheres,1528,pessoas
População residente alfabetizada,2833,pessoas
População residente - cor ou raça - Branca,2938,pessoas
População residente - cor ou raça - Preta,24,pessoas
População residente - cor ou raça - Parda,57,pessoas
População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ,59,pessoas
População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ,3,pessoas
Área da unidade territorial,73.356,Km²
Eleitorado,2374,Eleitores
PIB per capita a preços correntes,23968.38,Reais
Matrícula - Ensino fundamental - 2009,299,Matrículas
Matrícula - Ensino médio - 2009,85,Matrículas
Docentes - Ensino fundamental - 2009,38,Docentes
Docentes - Ensino médio - 2009,12,Docentes
Estabelecimentos de Saúde SUS,4,estabelecimentos
Nascidos vivos -  registrados - lugar do registro,20,pessoas
Receitas orçamentárias realizadas - Correntes,1002172580,Reais
Despesas orçamentárias empenhadas - Correntes,798806702,Reais
Valor do Fundo de Participação dos Municípios  - FPM,398917557,Reais
Número de unidades locais,176,Unidades
Pessoal ocupado total,916,Pessoas
Fonte:IBGE - Instituto Brasileiro de Geografia e Estatística

