RONDA ALTA  código:431610

Descrição,Valor,Unidade
Total de endereços urbanos,2907,endereços
Total de endereços rurais,1189,endereços
Total de estabelecimentos de ensino,9,estabelecimentos
Total de estabelecimentos de saúde,12,estabelecimentos
Domicílios particulares permanentes,3048,domicílios
Domicílios particulares permanentes - abastecimento de água - Rede geral,2778,domicílios
Domicílios particulares permanentes - energia elétrica - Tinham,3042,domicílios
População residente ,10221,pessoas
População residente - Homens,5009,pessoas
População residente - Mulheres,5212,pessoas
População residente alfabetizada,8854,pessoas
População residente - cor ou raça - Branca,7621,pessoas
População residente - cor ou raça - Preta,244,pessoas
População residente - cor ou raça - Parda,1308,pessoas
População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ,300,pessoas
População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ,11,pessoas
Área da unidade territorial,419.346,Km²
Eleitorado,7632,Eleitores
PIB per capita a preços correntes,14167.40,Reais
Matrícula - Ensino fundamental - 2009,1390,Matrículas
Matrícula - Ensino médio - 2009,302,Matrículas
Docentes - Ensino fundamental - 2009,81,Docentes
Docentes - Ensino médio - 2009,22,Docentes
Estabelecimentos de Saúde SUS,4,estabelecimentos
Nascidos vivos -  registrados - lugar do registro,173,pessoas
Receitas orçamentárias realizadas - Correntes,1398183793,Reais
Despesas orçamentárias empenhadas - Correntes,1080619536,Reais
Valor do Fundo de Participação dos Municípios  - FPM,403145749,Reais
Número de unidades locais,385,Unidades
Pessoal ocupado total,1209,Pessoas
Fonte:IBGE - Instituto Brasileiro de Geografia e Estatística

