CAMPO BOM  código:430390

Descrição,Valor,Unidade
Total de endereços urbanos,24124,endereços
Total de endereços rurais,1066,endereços
Total de estabelecimentos de ensino,56,estabelecimentos
Total de estabelecimentos de saúde,46,estabelecimentos
Domicílios particulares permanentes,19996,domicílios
Domicílios particulares permanentes - abastecimento de água - Rede geral,14782,domicílios
Domicílios particulares permanentes - energia elétrica - Tinham,19975,domicílios
População residente ,60074,pessoas
População residente - Homens,29471,pessoas
População residente - Mulheres,30603,pessoas
População residente alfabetizada,53854,pessoas
População residente - cor ou raça - Branca,53705,pessoas
População residente - cor ou raça - Preta,1387,pessoas
População residente - cor ou raça - Parda,4817,pessoas
População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ,258,pessoas
População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ,38,pessoas
Área da unidade territorial,60.510,Km²
Eleitorado,45239,Eleitores
PIB per capita a preços correntes,19907.28,Reais
Matrícula - Ensino fundamental - 2009,9359,Matrículas
Matrícula - Ensino médio - 2009,2578,Matrículas
Docentes - Ensino fundamental - 2009,422,Docentes
Docentes - Ensino médio - 2009,131,Docentes
Estabelecimentos de Saúde SUS,19,estabelecimentos
Nascidos vivos -  registrados - lugar do registro,822,pessoas
Receitas orçamentárias realizadas - Correntes,10198475509,Reais
Despesas orçamentárias empenhadas - Correntes,6990967468,Reais
Valor do Fundo de Participação dos Municípios  - FPM,1404692786,Reais
Número de unidades locais,3167,Unidades
Pessoal ocupado total,23882,Pessoas
Fonte:IBGE - Instituto Brasileiro de Geografia e Estatística

