VERANÃ³POLIS  código:432280

Descrição,Valor,Unidade
Total de endereços urbanos,8743,endereços
Total de endereços rurais,1507,endereços
Total de estabelecimentos de ensino,19,estabelecimentos
Total de estabelecimentos de saúde,27,estabelecimentos
Domicílios particulares permanentes,7704,domicílios
Domicílios particulares permanentes - abastecimento de água - Rede geral,6982,domicílios
Domicílios particulares permanentes - energia elétrica - Tinham,7702,domicílios
População residente ,22810,pessoas
População residente - Homens,11102,pessoas
População residente - Mulheres,11708,pessoas
População residente alfabetizada,20982,pessoas
População residente - cor ou raça - Branca,20301,pessoas
População residente - cor ou raça - Preta,427,pessoas
População residente - cor ou raça - Parda,2025,pessoas
População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ,79,pessoas
População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ,13,pessoas
Área da unidade territorial,289.343,Km²
Eleitorado,17041,Eleitores
PIB per capita a preços correntes,21095.49,Reais
Matrícula - Ensino fundamental - 2009,2690,Matrículas
Matrícula - Ensino médio - 2009,1050,Matrículas
Docentes - Ensino fundamental - 2009,209,Docentes
Docentes - Ensino médio - 2009,130,Docentes
Estabelecimentos de Saúde SUS,9,estabelecimentos
Nascidos vivos -  registrados - lugar do registro,239,pessoas
Receitas orçamentárias realizadas - Correntes,4438087570,Reais
Despesas orçamentárias empenhadas - Correntes,3004600014,Reais
Valor do Fundo de Participação dos Municípios  - FPM,1101904000,Reais
Número de unidades locais,1497,Unidades
Pessoal ocupado total,8253,Pessoas
Fonte:IBGE - Instituto Brasileiro de Geografia e Estatística

